host_value	taxon_name	taxon_rank	class_name	class_tax_id	genus_id	genus_name	accession	host
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001220745.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001319505.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_021311485.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001219745.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001222845.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001218185.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001217805.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001223385.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001218645.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001220765.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001220845.1	sheep
sheep	Ovis aries	species	Mammalia	40674	629	Yersinia	GCF_001222925.1	sheep
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585925.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_049394285.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048160275.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_030168735.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_016889485.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004792495.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585805.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_009914295.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048160245.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_013201195.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004924275.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585845.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_047782795.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585885.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048160285.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004924355.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_022493795.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_002968935.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_016889545.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904185.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_030168755.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004801575.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_016889565.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_013201235.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048020285.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_002951735.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004924255.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048021095.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904435.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585965.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585785.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904145.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904235.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585865.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904265.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904175.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585945.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585745.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585765.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585825.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_041531595.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_016889525.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904315.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_029636765.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_004328685.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904215.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014904135.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_037938425.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_013201175.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387805.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014217135.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_014217155.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387345.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_048020275.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_003402955.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585985.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_016132505.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_026967655.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_002951655.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_021390295.2	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_024585905.1	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_013201255.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_040279995.2	Pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_037939535.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_023370135.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_030168675.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_011691525.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_013201215.1	pig
pig	Sus scrofa	species	Mammalia	40674	561	Escherichia	GCF_021484785.1	pig
pig	Sus scrofa	species	Mammalia	40674	1763	Mycobacterium	GCF_007714185.1	pig
pig	Sus scrofa	species	Mammalia	40674	1763	Mycobacterium	GCF_007714205.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_028551175.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387935.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387895.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387285.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387495.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387245.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387305.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387745.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387685.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387655.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387545.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387575.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387625.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387875.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387665.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387705.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387975.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387355.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387225.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387405.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_041387375.1	pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_030913615.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037859475.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343945.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343935.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343955.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037864505.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037866235.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343975.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037858515.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037854785.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343965.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037855395.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037860935.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037856515.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037857465.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037862975.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037861145.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045343925.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037822845.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037826765.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037828885.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037821945.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037825795.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037827835.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037823755.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037844235.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037844905.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344195.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344205.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037824785.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344185.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344155.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344135.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344165.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037957205.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344145.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_045344175.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037829915.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_037831375.1	Pig
pig	Sus scrofa	species	Mammalia	40674	590	Salmonella	GCF_014840915.2	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_048323875.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_048323795.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001218905.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001220825.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001223065.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001218705.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001217745.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001219385.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395105.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001102905.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001223425.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001222745.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001220085.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001222305.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001222105.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394975.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395055.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001218165.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395165.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395235.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395095.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395215.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395255.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001218525.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001219245.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395075.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001221085.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395155.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395195.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395275.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394825.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395015.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395035.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394915.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394995.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394895.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394955.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394855.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395295.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022394875.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_022395135.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079835.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001220045.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001222985.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079815.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079895.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079955.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079865.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079925.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079915.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079935.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079825.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079855.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079875.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_900079945.1	Pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001182125.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001222445.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001182165.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001136265.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_040534045.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_048323815.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_048323835.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001110725.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001319725.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001220805.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_030385185.1	pig
pig	Sus scrofa	species	Mammalia	40674	629	Yersinia	GCF_001123825.1	pig
notomys	Notomys	genus	Mammalia	40674	561	Escherichia	GCF_022493895.1	Notomys
mink	Neogale vison	species	Mammalia	40674	561	Escherichia	GCF_044161675.1	Mink
mink	Neogale vison	species	Mammalia	40674	590	Salmonella	GCF_020443895.1	Mink
mink	Neogale vison	species	Mammalia	40674	629	Yersinia	GCF_900460705.1	Mink
mink	Neogale vison	species	Mammalia	40674	5806	Cryptosporidium	GCA_027243975.1	mink
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_029635575.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_028623045.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_045689345.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_018968645.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_024971815.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_024971795.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_021498025.2	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_018966845.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_024971895.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_024971875.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_035621515.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_030168695.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504855.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_000827105.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_002844685.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_035621835.1	duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_016864175.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_028623065.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	561	Escherichia	GCF_017161345.1	duck
duck	Anas platyrhynchos	species	Aves	8782	1763	Mycobacterium	GCF_001683455.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045505065.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504915.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504965.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045569335.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045569215.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045566675.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504495.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504725.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504795.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_045504925.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_012051625.1	duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_030127085.1	Duck
duck	Anas platyrhynchos	species	Aves	8782	590	Salmonella	GCF_030127065.1	Duck
yak	Bos grunniens	species	Mammalia	40674	561	Escherichia	GCF_030717665.1	yak
yak	Bos grunniens	species	Mammalia	40674	561	Escherichia	GCF_030717825.1	yak
yak	Bos grunniens	species	Mammalia	40674	590	Salmonella	GCF_006969245.1	YAK
yak	Bos grunniens	species	Mammalia	40674	590	Salmonella	GCF_008386295.1	yak
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046105855.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046106305.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_003413625.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996545.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046106345.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_008632575.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_003254065.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_008632555.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900375.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900655.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900675.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_037527585.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_037529465.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_038096125.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_038096085.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046106315.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900615.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_037525705.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996505.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_003043915.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_037526635.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_037528475.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046105845.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_025159115.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900695.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046107165.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_005484365.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_045689935.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900715.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_045689925.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_025254605.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_026210515.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996525.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_017868515.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030995205.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_047115195.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_011045255.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046108995.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996645.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_011045275.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046107725.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900395.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996425.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996785.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996405.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_019428525.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900735.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030998165.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900595.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046108985.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030995185.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046107745.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_001900635.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_030996485.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046107175.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_046107155.1	Dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_003013205.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	561	Escherichia	GCF_026210495.1	dog
dog	Canis lupus familiaris	subspecies	Mammalia	40674	590	Salmonella	GCF_037784635.1	Dog
